pair,stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,sell_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,buy_tag,open_timestamp,close_timestamp
BTC/USDT,894.391023,0.02039661,02/08/22 01:00:00,02/09/22 01:00:00,43849.99,44243.99,0.001,0.001,1440,0.00696922,6.23944579,1 day passed,438.49990000000037,-0.99,438.49990000000037,-0.99,42666.0,45492.0,False,,1644282000000.0,1644368400000.0
BTC/USDT,900.56807433,0.02128449,02/12/22 01:00:00,02/13/22 01:00:00,42311.0,42390.81,0.001,0.001,1440,-0.0001155,-0.10411968,1 day passed,423.11000000000035,-0.99,423.11000000000035,-0.99,41688.88,43079.49,False,,1644627600000.0,1644714000000.0
BTC/USDT,900.46499585,0.02138012,02/14/22 01:00:00,02/15/22 01:00:00,42116.92,42576.18,0.001,0.001,1440,0.00888462,8.00828527,1 day passed,421.16920000000033,-0.99,421.16920000000033,-0.99,41550.56,42842.4,False,,1644800400000.0,1644886800000.0
BTC/USDT,908.39319827,0.02061683,02/17/22 01:00:00,02/18/22 01:00:00,44060.75,40563.91,0.001,0.001,1440,-0.08120349,-73.83844805,1 day passed,440.6075000000004,-0.99,440.6075000000004,-0.99,40073.21,44164.71,False,,1645059600000.0,1645146000000.0
BTC/USDT,835.2931347,0.02077761,02/19/22 01:00:00,02/20/22 01:00:00,40201.6,39924.54,0.001,0.001,1440,-0.008876,-7.42147431,1 day passed,402.01600000000036,-0.99,402.01600000000036,-0.99,39639.03,40444.32,False,,1645232400000.0,1645318800000.0
BTC/USDT,827.94587513,0.02137178,02/21/22 01:00:00,02/22/22 01:00:00,38740.15,37229.73,0.001,0.001,1440,-0.04090859,-33.90397551,1 day passed,387.40150000000034,-0.99,387.40150000000034,-0.99,36800.0,39494.35,False,,1645405200000.0,1645491600000.0
BTC/USDT,794.38093938,0.01997666,02/26/22 01:00:00,02/27/22 01:00:00,39765.46,38791.56,0.001,0.001,1440,-0.02644017,-21.02457605,1 day passed,397.65460000000036,-0.99,397.65460000000036,-0.99,38573.18,39825.65,False,,1645837200000.0,1645923600000.0
BTC/USDT,773.56660909,0.01775864,03/01/22 01:00:00,03/02/22 01:00:00,43560.01,44280.0,0.001,0.001,1440,0.01449767,11.2261241,1 day passed,435.6001000000004,-0.99,435.6001000000004,-0.99,42809.98,44949.0,False,,1646096400000.0,1646182800000.0
BTC/USDT,784.68047195,0.01784226,03/03/22 01:00:00,03/04/22 01:00:00,43978.75,41603.36,0.001,0.001,1440,-0.05590231,-43.90930424,1 day passed,439.78750000000036,-0.99,439.78750000000036,-0.99,41509.94,44101.12,False,,1646269200000.0,1646355600000.0
BTC/USDT,741.21026075,0.01869658,03/06/22 01:00:00,03/07/22 01:00:00,39644.16,38403.63,0.001,0.001,1440,-0.0332271,-24.65289514,1 day passed,396.4416000000004,-0.99,396.4416000000004,-0.99,38005.0,39677.68,False,,1646528400000.0,1646614800000.0
BTC/USDT,716.80389456,0.0187645,03/08/22 01:00:00,03/09/22 01:00:00,38199.99,38951.8,0.001,0.001,1440,0.01764357,12.65962398,1 day passed,381.9999000000003,-0.99,381.9999000000003,-0.99,38001.0,39362.08,False,,1646701200000.0,1646787600000.0
BTC/USDT,729.3369223,0.01863202,03/12/22 01:00:00,03/13/22 01:00:00,39144.28,38917.65,0.001,0.001,1440,-0.00777604,-5.67702613,1 day passed,391.4428000000003,-0.99,391.4428000000003,-0.99,38678.22,39486.71,False,,1647046800000.0,1647133200000.0
BTC/USDT,723.71666643,0.01912449,03/14/22 01:00:00,03/15/22 01:00:00,37842.4,39571.99,0.001,0.001,1440,0.04361576,31.59701593,1 day passed,378.4240000000004,-0.99,378.4240000000004,-0.99,37842.39,39947.12,False,,1647219600000.0,1647306000000.0
BTC/USDT,754.9977122,0.01803303,03/19/22 01:00:00,03/20/22 01:00:00,41867.49,42037.1,0.001,0.001,1440,0.00204502,1.54552823,1 day passed,418.6749000000004,-0.99,418.6749000000004,-0.99,41499.29,42400.0,False,,1647651600000.0,1647738000000.0
BTC/USDT,756.52778515,0.01826612,03/21/22 01:00:00,03/22/22 01:00:00,41416.99,41133.82,0.001,0.001,1440,-0.00882139,-6.6803002,1 day passed,414.1699000000003,-0.99,414.1699000000003,-0.99,40467.94,41544.22,False,,1647824400000.0,1647910800000.0
BTC/USDT,749.91428795,0.01768559,03/23/22 01:00:00,03/24/22 01:00:00,42402.55,43034.73,0.001,0.001,1440,0.01288122,9.66946758,1 day passed,424.0255000000004,-0.99,424.0255000000004,-0.99,41751.47,43276.12,False,,1647997200000.0,1648083600000.0
BTC/USDT,759.48706086,0.01698578,03/27/22 01:00:00,03/28/22 01:00:00,44713.11,46921.0,0.001,0.001,1440,0.04728237,35.94625697,1 day passed,447.1311000000004,-0.99,447.1311000000004,-0.99,44421.46,47650.0,False,,1648342800000.0,1648429200000.0
BTC/USDT,795.07385526,0.01677446,03/29/22 01:00:00,03/30/22 01:00:00,47397.89,47245.21,0.001,0.001,1440,-0.00521281,-4.14871145,1 day passed,473.9789000000004,-0.99,473.9789000000004,-0.99,46950.85,48096.47,False,,1648515600000.0,1648602000000.0
BTC/USDT,790.96663092,0.01677409,03/31/22 01:00:00,04/01/22 01:00:00,47154.06,45542.16,0.001,0.001,1440,-0.0361134,-28.59305041,1 day passed,471.5406000000004,-0.99,471.5406000000004,-0.99,45200.0,47600.0,False,,1648688400000.0,1648774800000.0
BTC/USDT,762.65951102,0.01626316,04/02/22 01:00:00,04/03/22 01:00:00,46894.91,46065.21,0.001,0.001,1440,-0.0196554,-15.00536916,1 day passed,468.94910000000044,-0.99,468.94910000000044,-0.99,45620.0,47073.67,False,,1648861200000.0,1648947600000.0
